Area,DiametroEquivalente,Excentricidad,Redondez,Compacidad
35977.0,214.0264916,0.660916598,0.916479363,0.865859359
36457.0,215.4495163,0.646302092,0.910645281,0.872008557
37132.0,217.4348886,0.690674622,0.89813808,0.848085535
69806.0,298.1270864,0.728441513,0.791961006,0.82571913
47077.0,238.5768233,0.77390944,0.888563269,0.793980973
52868.0,259.4487006,0.788642803,0.880304874,0.782109198
44967.0,239.2775848,0.786598383,0.88335914,0.784001461
65902.0,238.5768233,0.721645707,0.809559586,0.831185226
69900.0,298.3277462,0.803548606,0.81319742,0.770664892
32886.0,204.625892,0.747021258,0.912148623,0.813827421
35300.0,212.0031979,0.609759171,0.943722302,0.88995837
56178.0,267.4472867,0.871352563,0.800003099,0.698451064
66185.0,290.2918519,0.675807632,0.776137256,0.857871211
58706.0,273.3986114,0.846279313,0.813042306,0.726829851
37713.0,219.1293749,0.655330644,0.921292155,0.866930819
43244.0,234.6486115,0.767400506,0.900490784,0.800005328
44380.0,238.5768233,0.789215248,0.871678177,0.782741519
57366.0,270.2603554,0.876033103,0.788474853,0.691703345
63819.0,285.0559147,0.787910025,0.859130338,0.781421981
35880.0,213.7377713,0.786205438,0.88335914,0.784140908
61747.0,280.3903033,0.790347965,0.85536123,0.778643386
40505.0,227.095944,0.72437293,0.893422775,0.82618789
48929.0,249.5963495,0.773014816,0.878976438,0.79578044
31242.0,199.4456063,0.762555377,0.909756246,0.802106664
36883.0,238.5768233,0.555014617,0.954445779,0.911724135
52303.0,258.0586133,0.756726529,0.90715692,0.807453304
60871.0,278.3942606,0.827855642,0.842658189,0.8012038345
42662.0,233.0642518,0.745267588,0.899953654,0.813804596
46519.0,238.5768233,0.882900217,0.784142548,0.682187916
39128.0,223.2024124,0.727191621,0.898199047,0.827801868
49489.0,251.0206203,0.787562787,0.879778666,0.781540222
36311.0,215.0176763,0.59722056,0.960758534,0.895343024
30774.0,197.9461385,0.765211417,0.91094953,0.801347276
26579.0,183.9604138,0.690945149,0.930565532,0.849849348
58434.0,272.764513,0.877553327,0.88335914,0.688073137
28332.0,189.9300471,0.751083829,0.909768938,0.811828113
41851.0,230.8383594,0.740899111,0.874705525,0.815434795
53799.0,261.7231634,0.872854962,0.88335914,0.695123051
45267.0,240.0744353,0.758872814,0.88335914,0.805088956
29602.0,194.1402509,0.73378378,0.912047224,0.823716606
39030.0,222.9227208,0.785410104,0.897503857,0.8012038345
77939.0,238.5768233,0.830863013,0.854652815,0.74239554
81172.0,238.5768233,0.773030853,0.805073618,0.795717969
40473.0,227.0062204,0.748914115,0.882310964,0.812614379
55829.0,266.6152481,0.860847343,0.81180949,0.707998527
48237.0,247.825051,0.783800119,0.914939894,0.787746552
64456.0,286.4750043,0.76298151,0.884371661,0.802370155
43261.0,234.6947293,0.778176548,0.87030364,0.791545925
39901.0,225.3963866,0.461272663,0.977701475,0.941104793
47162.0,245.0480023,0.79013808,0.877035623,0.780266346
81097.0,321.3345723,0.823976283,0.838120002,0.750751859
66506.0,290.9949642,0.593536513,0.858962593,0.895142487
41189.0,229.005379,0.53653891,0.96114638,0.917868394
33431.0,206.3144959,0.473606709,0.94474509,0.938188022
28470.0,190.3920425,0.736721035,0.918058782,0.819913126
65237.0,238.5768233,0.860531666,0.747487504,0.708683847
43136.0,234.355416,0.847581823,0.806861896,0.721988842
68133.0,294.5329012,0.727546565,0.85443546,0.826925102
54592.0,263.6450137,0.875941239,0.810363994,0.693003773
42713.0,233.2035177,0.674616079,0.777303973,0.858133261
57583.0,270.7710337,0.747964782,0.84332179,0.814238106
73063.0,238.5768233,0.821102821,0.826135821,0.751547412
53491.0,260.9729037,0.880434442,0.796586553,0.684552631
27408.0,186.8072521,0.753372387,0.878917792,0.8012038345
36918.0,216.8074203,0.77422813,0.876218688,0.795173803
81059.0,321.2592789,0.823983257,0.849483807,0.750413358
50477.0,253.5139296,0.788908173,0.867701112,0.782740916
64571.0,286.7304495,0.789919656,0.855957783,0.780004751
41781.0,230.6452285,0.598366881,0.966573451,0.894445221
74211.0,307.3896222,0.83214584,0.88335914,0.742047034
42841.0,233.5526821,0.803344987,0.867471373,0.770294735
34729.0,210.281564,0.532598937,0.88335914,0.919021523
32036.0,201.9641108,0.749876286,0.88335914,0.812517492
78208.0,315.5590568,0.834354513,0.88335914,0.736834152
45955.0,241.8919661,0.752730615,0.88335914,0.809476682
43047.0,234.1135252,0.770983655,0.854018727,0.8012038345
67808.0,293.8295885,0.756041313,0.799605143,0.806337128
40517.0,227.1295812,0.766019401,0.913181636,0.800757836
37975.0,219.889226,0.741874069,0.928295607,0.818291018
46973.0,244.5564989,0.611068613,0.88335914,0.889099911
38532.0,221.4959732,0.871499422,0.804560554,0.699359143
47044.0,238.5768233,0.641460923,0.942454629,0.875263319
66555.0,291.1021434,0.674954173,0.784688132,0.857693852
47880.0,238.5768233,0.766178427,0.894594339,0.799734324
46028.0,242.0840139,0.76429307,0.951959939,0.921174295
64260.0,286.0391112,0.802721631,0.832489294,0.771350791
59565.0,275.3915639,0.894808875,0.742381567,0.665247492
32262.0,238.5768233,0.559941518,0.952462642,0.910087409
55722.0,266.3596327,0.76429307,0.88335914,0.835160323
55241.0,265.2075144,0.868860026,0.803835161,0.701662835
48947.0,249.642256,0.776417496,0.882584905,0.792103933
73236.0,305.3636706,0.825768729,0.88335914,0.745190718
56056.0,267.1567254,0.85982077,0.812365798,0.713328413
47024.0,244.689224,0.759499432,0.88335914,0.806164733
45089.0,239.6019571,0.76429307,0.852548502,0.780165919
31622.0,238.5768233,0.769938424,0.913589628,0.798033184
53054.0,259.9046956,0.76429307,0.780502778,0.698216937
54677.0,263.8501821,0.680198424,0.88335914,0.854287996
46701.0,243.8474113,0.611132771,0.960914503,0.888825191
78843.0,316.8375379,0.815728197,0.832774349,0.753433457
71674.0,302.089674,0.7506315,0.867228699,0.8012038345
41889.0,230.9431343,0.7874075,0.854822581,0.784030197
36349.0,215.1301564,0.427131464,0.88335914,0.949718792
38180.0,238.5768233,0.703282487,0.913992503,0.84095949
80972.0,321.08683,0.813975324,0.88335914,0.759089353
35901.0,213.8003108,0.57814546,0.958396831,0.902677824
69462.0,297.3916025,0.77321743,0.869683598,0.790883217
49890.0,238.5768233,0.805393643,0.872171137,0.768056304
34082.0,208.3135861,0.576827653,0.88335914,0.903249117
34626.0,209.9695037,0.570382778,0.975575378,0.905476447
42861.0,233.6071919,0.763519321,0.913794105,0.8012038345
28186.0,189.4400428,0.690983846,0.933263623,0.848400911
70522.0,299.6521303,0.747577785,0.79627846,0.813926167
34629.0,209.9785994,0.766615098,0.891625961,0.800355414
50973.0,254.7564313,0.838078784,0.88335914,0.733401235
40514.0,227.1211723,0.816983966,0.865825536,0.758259316
45971.0,241.9340718,0.780825598,0.911852144,0.789535355
73887.0,306.7178675,0.799512636,0.809513503,0.773706764
49204.0,250.296781,0.881608511,0.768205207,0.684863397
50119.0,252.6133265,0.758755804,0.901513417,0.805609636
40101.0,225.9605695,0.850666307,0.822369058,0.8012038345
32771.0,204.2677976,0.690743911,0.94303814,0.849671313
69966.0,298.4685544,0.807497657,0.849210332,0.763715916
34676.0,210.1210471,0.735825051,0.90958004,0.822202439
39883.0,225.3455408,0.54152791,0.94197628,0.916257651
27656.0,187.6505072,0.739279041,0.9170243,0.819683057
62391.0,281.8486978,0.735120473,0.841450928,0.823101685
58879.0,273.8011526,0.775204079,0.813469472,0.790376768
52210.0,257.8290841,0.794565614,0.88326724,0.776975033
39169.0,223.3193223,0.718985686,0.88335914,0.832406505
44593.0,238.2804462,0.755345092,0.924053605,0.808574723
80180.0,319.5126706,0.76429307,0.864361584,0.863956663
49122.0,250.0881303,0.731305374,0.894989903,0.823266276
29544.0,193.9499655,0.79839866,0.872433778,0.773672858
40479.0,227.0230463,0.648197253,0.920524646,0.871692779
28030.0,188.915072,0.727350051,0.860742944,0.825548979
51734.0,256.6510756,0.894650232,0.767676146,0.666383121
60627.0,277.8357318,0.901798542,0.766231817,0.655472784
63357.0,284.0222488,0.669248118,0.841854156,0.8012038345
43828.0,236.227735,0.632259745,0.88335914,0.879281216
46516.0,243.3639469,0.772678835,0.88335914,0.796004084
61557.0,279.9585802,0.743804617,0.848421269,0.81663518
26729.0,184.4787787,0.743631341,0.909670563,0.816152445
68814.0,296.0011926,0.79642784,0.8096459,0.77128376
41445.0,229.7159397,0.787790585,0.886831857,0.783442212
70082.0,298.7158747,0.770203776,0.845820107,0.797866922
34099.0,208.3655327,0.637330955,0.954104179,0.8012038345
58933.0,273.9266801,0.861655779,0.82495304,0.710945735
28310.0,189.8562917,0.743081638,0.914366405,0.8012038345
28164.0,189.3660966,0.701619928,0.88335914,0.84260403
44466.0,237.9408952,0.757634337,0.88608078,0.806562388
51566.0,256.2340148,0.782404272,0.887309178,0.78777829
29002.0,192.162674,0.795326942,0.881379988,0.777658941
45003.0,239.373347,0.622904372,0.955223937,0.883874553
26930.0,238.5768233,0.678887552,0.921487615,0.855762562
45102.0,239.6364954,0.876827385,0.756145924,0.689047727
58804.0,273.6267132,0.893144463,0.754747728,0.668120012
50090.0,252.540232,0.730904125,0.89787597,0.8012038345
51714.0,256.6014611,0.814627976,0.88335914,0.760208928
29010.0,192.1891755,0.758398005,0.913216193,0.805899428
43150.0,234.3934435,0.771122655,0.88335914,0.795300253
50054.0,252.4494646,0.788133569,0.891412474,0.8012038345
49825.0,251.871317,0.882544867,0.760692198,0.683125076
49313.0,238.5768233,0.747649671,0.903445345,0.813183825
45858.0,241.6365433,0.736101342,0.89634346,0.8206222
31790.0,201.1871893,0.745281007,0.909993242,0.815169588
67311.0,292.7507933,0.790531257,0.88335914,0.781883823
43212.0,234.561777,0.762476757,0.890373492,0.802663542
28912.0,191.8642794,0.738275682,0.912642866,0.820324909
38830.0,222.3508298,0.602509891,0.966575188,0.892884855
56612.0,268.4783736,0.862350901,0.799459733,0.709908573
31797.0,201.2093383,0.666052127,0.926160133,0.862126595
35326.0,238.5768233,0.781272479,0.872376319,0.787551793
53679.0,261.4311105,0.877549327,0.808053849,0.691692176
37632.0,218.8939253,0.732483787,0.928929727,0.824366531
53533.0,261.0753388,0.874066948,0.793945087,0.695273433
76913.0,312.9355734,0.816128304,0.854152406,0.8012038345
38095.0,220.2363741,0.746046918,0.887815055,0.81525646
68843.0,296.0635573,0.76429307,0.71149046,0.795913751
34594.0,209.8724584,0.692126516,0.909819907,0.844644159
48868.0,249.4407145,0.783326306,0.890662352,0.786352903
80451.0,320.0521748,0.800847193,0.801982933,0.772253816
39587.0,224.507759,0.723000843,0.88335914,0.828173804
80942.0,238.5768233,0.811131998,0.88335914,0.761936878
35504.0,212.6149026,0.778133126,0.89358061,0.791615469
67520.0,293.2049353,0.886836275,0.729830304,0.674444146
54318.0,262.9825576,0.840178453,0.807189576,0.8012038345
42553.0,232.7663256,0.76429307,0.88335914,0.789050711
36606.0,215.8893392,0.660804333,0.922015509,0.862407841
49967.0,252.2299751,0.760899084,0.813127239,0.804881565
74362.0,307.7021921,0.805389741,0.8646528,0.76846802
43432.0,235.1581168,0.76429307,0.854384412,0.789797961
71703.0,302.150782,0.749470906,0.760740197,0.811558364
39823.0,225.1759721,0.661961495,0.88335914,0.865000952
36226.0,238.5768233,0.696571482,0.938887929,0.846261278
67309.0,292.7464441,0.846005115,0.807412423,0.728749261
59431.0,275.0816231,0.867028314,0.815819695,0.704454087
63441.0,284.2104677,0.866998631,0.7370705,0.704620376
38579.0,221.6310186,0.570146538,0.945202676,0.905525777
26849.0,184.8924242,0.656946907,0.88335914,0.86742313
67666.0,238.5768233,0.799010301,0.880568621,0.772682395
41028.0,228.5573714,0.808781456,0.885844021,0.766099807
34691.0,210.1664889,0.712199979,0.937269105,0.837329739
39227.0,223.4846026,0.702064655,0.933258965,0.843281649
37485.0,218.4659798,0.742959527,0.904799963,0.817494804
76886.0,312.8806412,0.843521249,0.843980866,0.728597893
43567.0,235.5233051,0.777557972,0.865909831,0.791938303
41292.0,229.2915334,0.76429307,0.88377479,0.796096698
38947.0,238.5768233,0.67510093,0.943436158,0.858041589
49848.0,251.9294441,0.49790328,0.965241394,0.930840338
46365.0,242.9686224,0.803361009,0.877613747,0.770405731
35437.0,212.4141938,0.494281412,0.947224635,0.931489499
30298.0,238.5768233,0.777222053,0.884034695,0.792256892
39040.0,222.9512768,0.594065323,0.953935578,0.896351114
31996.0,201.8379857,0.723338348,0.88335914,0.8012038345
55741.0,266.4050402,0.867697944,0.79547101,0.8012038345
76234.0,238.5768233,0.833928543,0.830577062,0.740633686
41201.0,229.0387358,0.76429307,0.872082718,0.808924204
37963.0,219.854481,0.667515954,0.892283321,0.860715572
46549.0,243.4502569,0.745119542,0.909067329,0.815324713
58575.0,273.0934022,0.813202766,0.826059438,0.760728977
74466.0,307.9172875,0.799523478,0.880377823,0.771567466
53316.0,260.5456574,0.880208889,0.766288275,0.687793033
61911.0,280.7624146,0.880062273,0.801829989,0.686813256
41749.0,238.5768233,0.726962703,0.886874331,0.827393615
80050.0,319.2535443,0.777014443,0.864764558,0.792180369
45524.0,240.754973,0.763671505,0.894736041,0.802596885
44371.0,237.6865832,0.764030074,0.899908792,0.802128011
76438.0,238.5768233,0.844369481,0.819631114,0.730860921
42619.0,232.9467668,0.788440022,0.88335914,0.781701304
42429.0,232.4269361,0.737562122,0.916407994,0.820296684
48761.0,249.1674807,0.887949213,0.88335914,0.676399411
42012.0,231.2819486,0.797562481,0.872119549,0.776341062
82124.0,238.5768233,0.834644049,0.88335914,0.8012038345
45491.0,240.6676965,0.783855915,0.896399802,0.78515693
28591.0,190.796205,0.607153372,0.939972557,0.889073118
72490.0,303.8044348,0.837559995,0.814456841,0.732105755
41322.0,229.3748122,0.647960858,0.951271544,0.8012038345
39709.0,224.8534391,0.764323016,0.913424028,0.801990919
46752.0,238.5768233,0.757087669,0.906488276,0.807524966
26499.0,183.6833544,0.758196535,0.916468111,0.807138991
29118.0,192.5465893,0.783972228,0.907775666,0.78674573
43913.0,238.5768233,0.719012039,0.704228007,0.832206682
50832.0,254.4038375,0.87388212,0.811216169,0.694734521
52921.0,259.5787163,0.860826806,0.819122395,0.712105199
43373.0,234.9983378,0.709005851,0.921933872,0.839171567
41863.0,230.8714514,0.645799136,0.88335914,0.872020764
34673.0,210.1119576,0.682791096,0.935402481,0.853180121
60380.0,238.5768233,0.709092084,0.88335914,0.838776042
34286.0,208.9360932,0.719683286,0.930141831,0.832804627
50590.0,253.7975346,0.850877684,0.814086834,0.723483242
58947.0,273.9592149,0.700363851,0.856262017,0.843273532
41114.0,228.796789,0.890235543,0.800790058,0.673809244
68470.0,295.2604132,0.669649818,0.834082901,0.857979334
47989.0,247.1871609,0.76429307,0.88310204,0.783543523
49253.0,250.4213795,0.86691117,0.818891305,0.705358445
78297.0,315.7385574,0.830087602,0.859088843,0.744954243
80324.0,238.5768233,0.778164291,0.835658786,0.790051558
36181.0,214.6324299,0.731578283,0.904853075,0.825121757
39571.0,224.4623844,0.691293767,0.88335914,0.849242162
36128.0,214.4751694,0.616335363,0.88335914,0.886637572
30128.0,195.8575018,0.734735065,0.939144837,0.823209878
42450.0,232.4844482,0.76429307,0.88335914,0.668151831
43908.0,236.4432319,0.720317786,0.910984099,0.830216343
52995.0,259.7601387,0.891732963,0.791915094,0.671579368
46525.0,243.387489,0.759610464,0.910568168,0.805132401
35610.0,212.9320553,0.562493166,0.972347904,0.908302398
78823.0,316.7973495,0.807729478,0.840279848,0.766197886
76301.0,238.5768233,0.797510908,0.8718166,0.77216605
41283.0,229.2665438,0.662528349,0.95287154,0.865007537
34939.0,210.9163731,0.764374491,0.910373504,0.8012038345
70042.0,238.5768233,0.829614529,0.837017121,0.746755725
34513.0,209.6266119,0.750048885,0.909430706,0.812532723
43728.0,235.958087,0.735158824,0.893678179,0.820889674
59921.0,276.2132994,0.859664632,0.776922623,0.709188106
50702.0,238.5768233,0.784507197,0.892294414,0.786069348
36513.0,215.6149241,0.758259658,0.899264748,0.806677001
46906.0,238.5768233,0.786702019,0.878342055,0.783263129
45982.0,241.9630152,0.513553275,0.88335914,0.8012038345
52443.0,258.4037566,0.872467263,0.88335914,0.696740997
44807.0,238.8515109,0.794393412,0.857465963,0.776496234
27397.0,186.7697615,0.731608639,0.734219576,0.823785618
47735.0,246.5321271,0.582926871,0.88335914,0.8012038345
26639.0,184.1679349,0.687990766,0.924131841,0.850432626
74528.0,308.045446,0.837025071,0.843063856,0.736144833
34873.0,210.7170678,0.76429307,0.916937374,0.817889962
46839.0,244.2074263,0.728230319,0.88335914,0.826522363
39595.0,224.5304429,0.787644559,0.88335914,0.784020108
60453.0,277.4367499,0.881876937,0.793135123,0.68563287
40289.0,226.4896201,0.76429307,0.939084977,0.914735106
26724.0,184.4615233,0.728694342,0.88335914,0.82466718
42948.0,233.8441617,0.735845638,0.891446683,0.820444183
59704.0,275.7127015,0.890746666,0.789219533,0.673069007
46124.0,242.3363381,0.789241082,0.883316599,0.781401137
47938.0,247.0557777,0.794915449,0.87726698,0.777052036
64990.0,287.6592394,0.877834267,0.792911005,0.8012038345
57282.0,270.0624143,0.877824426,0.78184213,0.689052848
43774.0,236.0821633,0.754187946,0.890092513,0.809564274
42595.0,232.881168,0.742758711,0.885395945,0.816986803
53480.0,260.9460689,0.873119443,0.799347331,0.695501214
51141.0,255.1759071,0.764428767,0.879547297,0.801315607
30615.0,197.4341122,0.692796688,0.910203225,0.847099627
63076.0,283.3917033,0.839065029,0.88335914,0.732095173
55695.0,238.5768233,0.86754036,0.817898503,0.704031983
38945.0,222.6798466,0.732054096,0.88335914,0.823437216
65123.0,238.5768233,0.856427049,0.88335914,0.715699173
39263.0,223.587129,0.76429307,0.895286174,0.861219079
44981.0,239.3148302,0.771433199,0.896724898,0.796768714
59244.0,238.5768233,0.76429307,0.851949873,0.807006315
29037.0,192.2785913,0.700497438,0.917856728,0.843546685
37951.0,219.8197306,0.733409523,0.919044035,0.823854063
39528.0,224.3403948,0.76429307,0.894558286,0.815951785
45244.0,240.013437,0.668554967,0.948642702,0.861807708
54001.0,262.2140512,0.77884568,0.889586686,0.790244632
70006.0,238.5768233,0.803553671,0.857166838,0.769724242
33389.0,206.1848568,0.669952566,0.92985394,0.860276312
33325.0,205.9871545,0.530484185,0.920666621,0.920302508
41541.0,229.9818339,0.756989448,0.901028067,0.80717057
26928.0,185.1642365,0.66802893,0.928985727,0.860678079
36069.0,214.29997,0.724894607,0.923400409,0.828650257
34856.0,210.665701,0.77419338,0.90092614,0.794146354
73724.0,238.5768233,0.710221586,0.792949099,0.833459146
40324.0,226.5879772,0.86844071,0.795279073,0.701055388
30471.0,196.9692417,0.76429307,0.890984919,0.794540616
37277.0,217.8590152,0.734081956,0.928748324,0.822761988
52462.0,258.450562,0.863891766,0.88335914,0.70812842
39710.0,224.8562704,0.750530561,0.918644902,0.812081793
42659.0,238.5768233,0.500876329,0.952734259,0.928901043
38128.0,220.3317439,0.72999653,0.918318654,0.82514892
36805.0,216.4753599,0.759974532,0.887067933,0.804722907
32626.0,203.8153905,0.757350775,0.907210771,0.807401893
60595.0,277.7623988,0.69329395,0.833021806,0.84749947
71997.0,302.7695947,0.809819213,0.843194972,0.760614972
68609.0,295.5599633,0.794166905,0.88335914,0.777214509
33154.0,205.4579856,0.701034109,0.935592273,0.843655133
35457.0,212.4741267,0.681605971,0.940776155,0.854669877
38600.0,221.6913314,0.645975595,0.944809325,0.872356483
42370.0,232.2652783,0.603895324,0.88335914,0.89201827
30462.0,196.9401508,0.753062277,0.920368983,0.809506681
46503.0,243.3299376,0.565576378,0.88335914,0.90665059
26403.0,183.3503305,0.76429307,0.910219164,0.795174085
32677.0,203.9746274,0.762459507,0.895912764,0.803026528
35287.0,211.9641569,0.437377572,0.964785022,0.947872803
40462.0,226.9753697,0.561216429,0.925176698,0.909200346
45870.0,241.6681566,0.791166957,0.888135447,0.779489576
74185.0,307.3357702,0.74572967,0.794833696,0.814360627
39123.0,223.1881509,0.696077683,0.943239016,0.845931922
74839.0,308.6875026,0.837887453,0.88335914,0.734370391
32618.0,238.5768233,0.780836989,0.901254663,0.788957861
33621.0,206.8999438,0.73595643,0.91928087,0.821388178
37867.0,219.5763235,0.7482598,0.919106227,0.813485643
39890.0,225.3653155,0.553357813,0.961994877,0.8012038345
37733.0,219.1874717,0.65309466,0.927215406,0.869958651
73806.0,306.5496988,0.790937392,0.88335914,0.781000635
42205.0,231.8125859,0.743603309,0.912699108,0.816119078
78179.0,315.5005457,0.786716295,0.769077589,0.783362044
57074.0,269.5716487,0.847596865,0.788644136,0.723044228
64351.0,238.5768233,0.865684631,0.762115377,0.706312715
73497.0,305.9073174,0.781886973,0.88335914,0.786119025
69655.0,297.8044669,0.818904916,0.848516578,0.755795217
71483.0,238.5768233,0.796324879,0.816946763,0.776795453
42095.0,231.5102992,0.800696185,0.867300209,0.773089571
37972.0,219.8805403,0.760048701,0.900365674,0.804970583
38118.0,220.3028483,0.62120364,0.956117991,0.88440281
51639.0,256.415321,0.885861457,0.768712028,0.680392001
37765.0,219.2803945,0.517338219,0.954973561,0.924435168
42522.0,232.6815247,0.758863116,0.880701865,0.805528294
60045.0,276.4989484,0.793975337,0.824667018,0.775724459
34179.0,208.6098138,0.50998793,0.936935665,0.926905486
27940.0,188.6115396,0.723153118,0.928932354,0.830249603
40166.0,226.1436259,0.59554931,0.942087796,0.895167871
43112.0,238.5768233,0.765297549,0.886995003,0.799554549
46294.0,242.7825189,0.588441583,0.95107429,0.8012038345
30839.0,238.5768233,0.702606569,0.911913234,0.841525891
38093.0,220.2305927,0.454192353,0.88335914,0.943298989
41130.0,228.8413041,0.678145321,0.876713414,0.850979304
45604.0,238.5768233,0.642580302,0.954887957,0.874407751
34394.0,209.264906,0.568936466,0.963499612,0.90621808
53679.0,261.4311105,0.833183972,0.88335914,0.737678409
33647.0,206.9799289,0.733860135,0.914452979,0.822356353
66144.0,290.2019236,0.793109252,0.84455501,0.776567593
36655.0,216.0337833,0.59366727,0.945536474,0.896320768
40649.0,238.5768233,0.76429307,0.906373562,0.81534663
44744.0,238.6835356,0.79496804,0.866508058,0.777015279
40285.0,226.4783766,0.663791671,0.93052217,0.864424753
41567.0,230.053794,0.763909907,0.884760364,0.802003255
35129.0,211.4890824,0.782436731,0.892590919,0.787823199
45430.0,240.5062837,0.765252407,0.877058088,0.800436621
66943.0,291.9494388,0.671989344,0.88335914,0.859114751
42568.0,232.8073473,0.736363856,0.909064725,0.821254094
61955.0,238.5768233,0.782455301,0.877885803,0.78834605
26693.0,184.3545041,0.737268469,0.932622397,0.82142647
31663.0,238.5768233,0.757957791,0.902036975,0.805913256
33113.0,238.5768233,0.773979945,0.891633587,0.794965403
36952.0,216.9072328,0.792355647,0.848376507,0.778682542
38660.0,221.8635635,0.730167304,0.88335914,0.825827455
32615.0,203.7810289,0.483095172,0.927383997,0.934146543
75101.0,309.2273647,0.829410303,0.88335914,0.742866995
36144.0,214.5226564,0.781666753,0.850038611,0.788902285
30440.0,238.5768233,0.720986597,0.939960971,0.831150923
80170.0,319.4927453,0.803327516,0.865545603,0.767858953
49696.0,251.5450505,0.820116975,0.859007264,0.755234691
67718.0,293.6345271,0.722989391,0.88335914,0.83034913
28348.0,189.9836693,0.742725579,0.921971005,0.817488671
37090.0,217.3118835,0.594378025,0.969259687,0.89641797
44421.0,237.8204655,0.541933313,0.897804093,0.915378696
51550.0,256.1942594,0.76429307,0.776134181,0.672949737
38084.0,220.2045749,0.623455934,0.935704465,0.883736143
49286.0,250.5052578,0.889240613,0.778883539,0.673589042
55885.0,266.7489306,0.773117875,0.900073223,0.793427893
42558.0,232.7800003,0.793728624,0.887702202,0.77766393
36461.0,215.4613354,0.586887217,0.947796756,0.8012038345
36210.0,214.7184294,0.56356268,0.954415403,0.908591116
71968.0,302.7086116,0.788179263,0.875954452,0.782013445
31460.0,200.140241,0.734319365,0.928455216,0.822651918
58072.0,271.9183091,0.76429307,0.783539358,0.677388466
39276.0,238.5768233,0.660207645,0.937345015,0.865976762
33458.0,206.3977924,0.709884922,0.93203081,0.838213618
68118.0,294.5004776,0.740611811,0.81010811,0.818863806
42651.0,233.0342031,0.672548832,0.938972557,0.859912653
51303.0,255.5797495,0.87419567,0.815786401,0.694787142
45471.0,240.6147862,0.873370286,0.79300199,0.694606064
49577.0,251.2437002,0.727275847,0.893861193,0.826613016
33701.0,207.1459531,0.762162776,0.897802265,0.803753089
35755.0,213.3651329,0.873331364,0.78429179,0.69588722
42177.0,231.7356776,0.687796372,0.939192757,0.8012038345
40637.0,227.4656796,0.770829352,0.880954893,0.795218613
47096.0,244.8764782,0.386564204,0.907131113,0.959628175
31233.0,199.4168767,0.752373687,0.906092372,0.811106612
49101.0,238.5768233,0.757578191,0.881252688,0.805819942
74071.0,307.0995381,0.833511683,0.844366051,0.739979027
45790.0,241.4573228,0.783492497,0.877602602,0.8012038345
76452.0,311.9963296,0.831815769,0.851539756,0.742658807
34532.0,209.6843055,0.357077019,0.912638553,0.966188711
32076.0,202.0901572,0.717936004,0.9368494,0.833626475
43841.0,236.2627666,0.784106591,0.893727165,0.785509825
65732.0,289.2967019,0.815030949,0.869955436,0.760295429
68728.0,295.8161717,0.811823668,0.87960978,0.762597819
28376.0,190.0774719,0.7344117,0.926813785,0.822611415
37591.0,238.5768233,0.791560068,0.894897899,0.780812763
32456.0,203.2836999,0.755008502,0.901938889,0.808744181
45599.0,238.5768233,0.739218259,0.889259183,0.813623941
29045.0,192.3050768,0.756902611,0.91679177,0.806902326
42774.0,233.3699815,0.768916841,0.881628552,0.797697098
37098.0,217.3353184,0.699051663,0.936305051,0.844856592
41445.0,238.5768233,0.748969372,0.899711612,0.812257771
37866.0,219.5734242,0.764521701,0.88335914,0.801470177
73078.0,305.0340956,0.757308232,0.895141462,0.806680022
44385.0,237.7240779,0.499338424,0.944002197,0.929927243
49925.0,252.1239462,0.861378144,0.781523372,0.711439934
38631.0,221.7803347,0.467674089,0.960958749,0.939733942
37876.0,219.6024157,0.669674731,0.928126595,0.860830634
61497.0,279.8221083,0.777925422,0.831861833,0.790285867
43028.0,234.0618532,0.796200926,0.884132853,0.775492159
30654.0,197.5598264,0.605029841,0.870199617,0.888808567
42826.0,233.5117914,0.760149888,0.879089413,0.804389775
32719.0,204.1056703,0.668218777,0.929460133,0.861473024
26816.0,184.778764,0.751330473,0.88335914,0.810495013
56706.0,268.7011753,0.856181401,0.834239929,0.716713448
29958.0,195.3041481,0.753693462,0.865585958,0.8012038345
63300.0,283.8944578,0.885470324,0.787079775,0.68052315
67822.0,238.5768233,0.718297654,0.796129027,0.831564668
40987.0,228.4431422,0.709016277,0.91779865,0.838123407
41506.0,229.8849289,0.786306503,0.886671725,0.784850784
27056.0,185.6037961,0.738898701,0.898232082,0.819684394
47259.0,245.2998729,0.810165565,0.865622441,0.764727652
45287.0,238.5768233,0.758090006,0.888994794,0.806622243
37445.0,218.3493869,0.572118387,0.951110722,0.905120308
39019.0,222.8913049,0.723695093,0.914133214,0.830245249
80378.0,319.9069367,0.798123498,0.88335914,0.775281633
35442.0,212.4291787,0.652109141,0.88335914,0.869417312
75626.0,310.3063225,0.712686273,0.790659845,0.83615971
47328.0,245.4788813,0.806342835,0.854542178,0.768003933
49235.0,238.5768233,0.592420569,0.963951199,0.897076424
48788.0,249.2364558,0.871035502,0.88335914,0.698771276
36301.0,214.9880664,0.502876019,0.895710468,0.928622882
44492.0,238.010449,0.865756095,0.825711396,0.70630577
40243.0,226.3602858,0.592262415,0.956196358,0.897318385
41493.0,229.8489252,0.543965223,0.958838476,0.915152486
79761.0,318.6767317,0.803512584,0.84663061,0.769174078
37109.0,217.3675373,0.648507236,0.88335914,0.872182899
75721.0,310.5011619,0.81075003,0.883690425,0.762862108
